Column1;full_text;id_str;created_at;username;lang;location;quote_count;reply_count;retweet_count;favorite_count;tweet_url;image_url;mentions;mention_count;target
386;Program Makan Bergizi Gratis di Banten terus membuktikan hasil nyata. Lebih dari 2 juta penerima manfaat, ribuan lapangan kerja terbuka, dan ekonomi lokal bergerak. Gizi terpenuhi, generasi Banten makin kuat! 🍱💪🇮🇩 https://t.co/xOABydvAf5;2,04935E+18;46141,47843;mahardikaagh;in;;0;0;0;0;https://x.com/mahardikaagh/status/2049345162636329047;https://pbs.twimg.com/media/HHC8jzxaIAAbqJo.jpg;[];0;
387;"Program Makan Bergizi Gratis (MBG) bukan cuma soal makan gratis 🍽️

Badan Gizi Nasional (BGN) menyebut program ini ikut mendorong perputaran ekonomi daerah lewat anggaran jumbo Rp268 triliun. 👇 https://t.co/GjxPjiRoQZ";2,04935E+18;46141,48461;periskopid;in;;0;1;0;0;https://x.com/periskopid/status/2049347404152070551;https://pbs.twimg.com/media/HHC-mSAbwAASCJm.jpg;[];0;
388;Gak cuma kasih makan, tapi juga kasih kepastian. Dengan evaluasi ini, program Makan Bergizi Gratis makin transparan dan akuntabel. Kita dukung penuh! 👍🇮🇩 https://t.co/NDGA1vDkib;2,04935E+18;46141,4909;GathanRasy59309;in;;0;0;0;0;https://x.com/GathanRasy59309/status/2049349684486140238;https://pbs.twimg.com/amplify_video_thumb/2049349407469142016/img/oTybmnkSLU_qAmJb.jpg;[];0;
389;Presiden @prabowo Subianto melakukan inspeksi mendadak terhadap hasil revitalisasi sekolah serta pelaksanaan Program Makan Bergizi Gratis (MBG) di SMAN 1 Cilacap, Jawa Tengah, Rabu (29/4/2026). https://t.co/NuFmsZ700w;2,04935E+18;46141,49306;kangdede78;in;;0;0;6;19;https://x.com/kangdede78/status/2049350463766839609;https://pbs.twimg.com/amplify_video_thumb/2049350348373159936/img/xeM-pAt1ODsME1EY.jpg;['prabowo'];1;prabowo
390;"Menuju masa depan yang lebih sehat! Program Makan Bergizi Gratis (MBG) di tahun 2026 fokus pada anak-anak dalam seribu hari pertama kehidupan. Bersama kita pastikan gizi yang tepat sasaran!

#ProgramMBG
#MakanBergiziGratis
#GiziAnak
#TepatSasaran
#IndonesiaSehat https://t.co/8ZxOSd30ua";2,04935E+18;46141,5;KabarNegeri_;in;;0;0;0;1;https://x.com/KabarNegeri_/status/2049352980718379334;https://pbs.twimg.com/media/HHDDrNxaEAATMmT.jpg;[];0;
391;"Selengkapnya👇
https://t.co/KMtg36PXUc";2,04935E+18;46141,50172;tempodotco;in;;0;0;0;0;https://x.com/tempodotco/status/2049353606458208656;;[];0;
392;Senyum anak-anak Papua merekah berkat program Makan Bergizi Gratis. Kini mereka lebih bersemangat berangkat sekolah dan belajar karena asupan gizi yang terjamin. Harapan baru sedang tumbuh di Bumi Cendrawasih untuk masa depan Indonesia yang lebih cerah. https://t.co/NwpSaoaruP;2,04935E+18;46141,50532;oxrth_;in;;0;0;0;0;https://x.com/oxrth_/status/2049354909959782421;https://pbs.twimg.com/ext_tw_video_thumb/2049354878028574720/pu/img/FTkOnAl6rewFtd8D.jpg;[];0;
393;"Program Makan Bergizi Gratis di Sukoharjo membuka pintu inklusivitas. 
Rohmat Riyadi, seorang penyandang disabilitas, kini punya penghasilan tetap dengan bekerja di dapur MBG. 
Bukti nyata bahwa program ini membawa manfaat ekonomi dan martabat bagi sesama. https://t.co/ejEmciEAQa";2,04936E+18;46141,50708;nanaenaaa_;in;;0;0;0;0;https://x.com/nanaenaaa_/status/2049355547179466969;https://pbs.twimg.com/ext_tw_video_thumb/2049355518649749504/pu/img/eac51RBM0vp7kFlJ.jpg;[];0;
394;Indonesia kembali membuktikan kepemimpinannya di kancah regional! 🇮🇩 Melalui program Makan Bergizi Gratis (MBG), kita tidak hanya membangun generasi emas di dalam negeri, tapi juga menjadi kiblat gizi bagi negara-negara tetangga di ASEAN. https://t.co/ginOyqyucY;2,04936E+18;46141,51054;Feliciapoet;in;;0;0;0;0;https://x.com/Feliciapoet/status/2049356801183993980;https://pbs.twimg.com/media/HHDHJJJaoAALWyX.jpg;[];0;
395;Anggota DPR RI Fraksi Gerindra, Ma’ruf Mubarok (Gus Mamak), melakukan kunjungan kerja pengawasan ke SPPG Jatirejoyoso 3, Malang. Kunjungan ini bertujuan memastikan kualitas dan standar program Makan Bergizi Gratis (MBG) terjaga demi kesejahteraan masyarakat. https://t.co/uQT1f60QXM;2,04936E+18;46141,51484;BeritaTerbaaru;in;;0;0;0;0;https://x.com/BeritaTerbaaru/status/2049358358126428642;https://pbs.twimg.com/media/HHDIjW3a0AAP6lj.jpg;[];0;
396;Program Makan Bergizi Gratis (MBG) yang didorong Asosiasi Pengusaha Dapur buat lanjut sampai 25 tahun ini bikin geleng-geleng, apalagi kalau anggarannya segede itu 😅 #fraksipdiperjuangan #pdiperjuangan #MBG #dapurMBG #lanjut25tahunkedepan https://t.co/Su69mmaT4J;2,04936E+18;46141,517;sejutainfo2025;in;;0;0;0;0;https://x.com/sejutainfo2025/status/2049359141018435677;https://pbs.twimg.com/amplify_video_thumb/2049358956091572225/img/sOALjV-cQkuOlsQR.jpg;[];0;
397;Di tengah keraguan dalam negeri, justru kawasan ASEAN mulai melirik dan belajar dari Indonesia. Program Makan Bergizi Gratis (MBG) kini tak lagi sekadar inisiatif nasional, tetapi telah menjadi contoh praktik terbaik yang dibagikan ke berbagai negara di Asia. #jagaindonesia;2,04936E+18;46141,52971;AldhyOhrlla12;in;;0;0;0;0;https://x.com/AldhyOhrlla12/status/2049363747601621045;;[];0;
398;Di tengah keraguan dalam negeri, justru kawasan ASEAN mulai melirik dan belajar dari Indonesia. Program Makan Bergizi Gratis (MBG) kini tak lagi sekadar inisiatif nasional, tetapi telah menjadi contoh praktik terbaik yang dibagikan ke berbagai negara di Asia.#jagaindonesia https://t.co/1cNxrGHMnK;2,04936E+18;46141,53013;AldhyOhrlla12;in;;0;0;0;0;https://x.com/AldhyOhrlla12/status/2049363898764284209;https://pbs.twimg.com/media/HHDNmLhaYAA3awv.jpg;[];0;
399;Banten: 2,9 juta menerima program makan bergizi! Ayo dukung! https://t.co/GijknXhJCU;2,04936E+18;46141,53292;BImamudin956;in;;0;0;0;0;https://x.com/BImamudin956/status/2049364908026847437;https://pbs.twimg.com/media/HHDOhekWgAAQXtF.jpg;[];0;
400;"Makan Bergizi Gratis (MBG) beneran jadi harapan baru buat adek-adek di Papua! Liat deh senyum mereka pas makan, jadi makin semangat sekolah &amp; belajar. Programnya gacor parah buat masa depan anak bangsa! 🍱🇮🇩🔥 https://t.co/Pr4hwHwS7U";2,04937E+18;46141,53524;NinaUlezzz;in;;0;0;0;0;https://x.com/NinaUlezzz/status/2049365752982163964;https://pbs.twimg.com/ext_tw_video_thumb/2049365722867093504/pu/img/9R6e-_YJ3ZVhIQ7H.jpg;[];0;
401;Makan Bergizi Gratis bukan sekadar bantuan, tetapi bagian dari Transformasi Gizi Bangsa yang diperkuat oleh Pilar MBG Kuat untuk meningkatkan kualitas SDM https://t.co/HXt6VY3Oya;2,04937E+18;46141,53642;EHoschek22710;in;;0;0;0;0;https://x.com/EHoschek22710/status/2049366180843143417;https://pbs.twimg.com/media/HHDPrnYa0AALqQw.jpg;[];0;
402;"Siswa terlihat sangat bahagia menyambut program makan bergizi gratis karena membantu pemenuhan nutrisi mereka setiap hari sekolah demi mewujudkan generasi #LanjutkanMBG 

#TimTiaraAndini #GalaxyA57 #UnboxingA57A37 #pemerintahsiapdebat https://t.co/SAKMjsX72k";2,04937E+18;46141,54186;jinkyong281562;in;;0;0;0;0;https://x.com/jinkyong281562/status/2049368153080393859;https://pbs.twimg.com/amplify_video_thumb/2049367972280692736/img/5BRx5natENjsSBxA.jpg;[];0;
403;kayanya kalo aku masih kuliah bakalan ambil judul skripsi “implementasi kebijakan program makan bergizi gratis (MBG) dalam perspektif good governance di Indonesia” tapi abis itu mati karna penguji 1 ketua prodi terus penguji 2 wakil ketua prodi magister. langsung mati ditempat sy;2,04938E+18;46141,56525;sptnism_;in;;0;0;0;0;https://x.com/sptnism_/status/2049376626744672370;;[];0;
404;"Babinsa Letawa Pastikan Program Makan Bergizi Tepat Sasaran, 1.090 Penerima Manfaat Terlayani
https://t.co/mdTfiwxUxn https://t.co/JUdIM3pEFr";2,04938E+18;46141,579;1427_kodim;in;;0;0;0;0;https://x.com/1427_kodim/status/2049381613562372239;https://pbs.twimg.com/media/HHDdqikbMAE7Hsn.jpg;[];0;
405;"@tempodotco Siapa yg ngotot ingin hentikan MBG tentu lawan politik yg kalah Pilpres lalu

Sekarang anak sekolah makin goat belajar krn dapat makan bergizi gratis 😍";2,04938E+18;46141,58216;anisadina99;in;;0;0;0;1;https://x.com/anisadina99/status/2049382758330544432;;['tempodotco'];1;tempodotco
406;"Reaksi haru siswa saat mengira program berakhir menunjukkan betapa berartinya makan bergizi gratis bagi mereka. Program ini nyata membantu meringankan beban ekonomi keluarga di sekolah. #LanjutkanMBG 

Bekasi Turut KA Argo Bromo Anggrek
#BerikanPelayananPrima https://t.co/krQCzIgc5Y";2,04938E+18;46141,58392;KaylaSwatantri;in;;0;0;0;0;https://x.com/KaylaSwatantri/status/2049383393478295882;https://pbs.twimg.com/ext_tw_video_thumb/2049383364692762624/pu/img/VPbHVAxvNJO3cusx.jpg;[];0;
407;"Kunjungan tersebut untuk meninjau hasil revitalisasi bangunan sekolah sekaligus mengecek pelaksanaan Program Makan Bergizi Gratis (MBG). 

https://t.co/8iN99IpDPH";2,04938E+18;46141,58824;mediaindonesia;in;;0;0;0;0;https://x.com/mediaindonesia/status/2049384958389821472;;[];0;
408;"Kerjasama strategis dapur mitra memastikan setiap sarana prasarana yang digunakan sudah standar operasional terbaik demi menjamin keberhasilan program makan bergizi gratis untuk generasi masa depan #LanjutkanMBG 

#TimTiaraAndini #GalaxyA57 #UnboxingA57A37 #pemerintahsiapdebat https://t.co/UzZD42D5Yq";2,04939E+18;46141,59635;zilvoria;in;;0;0;0;0;https://x.com/zilvoria/status/2049387899058282848;https://pbs.twimg.com/media/HHDjbUkbUAAqTTK.jpg;[];0;
409;@tempodotco Jangan hari sabtu doang , hapus makan bergizi gratis . Udah anggaran bakal selamat .;2,04939E+18;46141,60341;fanisacharm;in;;0;0;0;0;https://x.com/fanisacharm/status/2049390458304933897;;['tempodotco'];1;tempodotco
410;"Bismillah

KEPADA YTH PIMPINAN KPK, PPATK SERTA MENKEU.!!

APAKAH BENAR PROGRAM MBG (MAKAN BERGIZI GRATIS) ADLH PROYEK YG LEBIH 50 % DIKUASAI ANGGOTA DEWAN, KEPOLISIAN/ APARATUR NEGARA / INDIVIDU YG MEMILIKI AKSES KE LINGKARAN PENGUASA ?
TOLONG DILAKUKAN AUDIT &amp; INVESTIGASI..!!";2,0494E+18;46141,62502;AssegafAlbar;in;;0;0;0;1;https://x.com/AssegafAlbar/status/2049398288240218471;;[];0;
411;@MiskinTV_ Makan Bergizi Gratis;2,0494E+18;46141,62716;alora1209;in;;0;0;0;0;https://x.com/alora1209/status/2049399063121179026;;['MiskinTV_'];1;MiskinTV_
412;"Bukan Sekadar Makan Gratis!

Banyak yang tanya, kenapa sih MBG (Makan Bergizi Gratis) jadi kunci buat masa depan Indonesia? Jawabannya simpelt Perut kenyang, otak cemerlang, kesenjangan pun berkurang!

#BadanGiziNasional #indonesiaSehat #MakanBergiziGratis #GenerasiEmas2045 https://t.co/vD23AlHb1H";2,0494E+18;46141,63806;JKT_hariesok;in;;0;0;0;0;https://x.com/JKT_hariesok/status/2049403010015764627;https://pbs.twimg.com/amplify_video_thumb/2049402757724205056/img/5yKEux7QZKxQ4sWe.jpg;[];0;
413;@wondlerful Makan bergizi gratis;2,04941E+18;46141,64652;kyoukai691;in;;0;0;0;0;https://x.com/kyoukai691/status/2049406078635626805;;['wondlerful'];1;wondlerful
414;"@norihaya_ Gonku iki asli makan bergizi gratis, duduk makan beracun gratis
Dannn gk pake duit pajak masake🥰";2,04941E+18;46141,66221;annebolleyn_;in;;0;0;0;0;https://x.com/annebolleyn_/status/2049411765994467571;;['norihaya_'];1;norihaya_
415;"Program MBG Prabowo dibilang KONYOL &amp; DZALIM oleh KH Marzuki Mustamar! Masa anak orang kaya di sekolah elit dipaksa makan siang gratis standar 10 ribu? Bisa-bisa cuma diliatin doang! Anggaran negara kok dipaksain buat yang gak butuh?  #KebijakanKonyol #MBG #KHMarzukiMustamar"" https://t.co/Mswlye02Og";2,04941E+18;46141,6627;YudhaShanny2;in;;0;1;0;2;https://x.com/YudhaShanny2/status/2049411938657124802;https://pbs.twimg.com/ext_tw_video_thumb/2049411854645239808/pu/img/5Fq4uQ8-htE0sos5.jpg;[];0;
416;Dukung Program Makan Bergizi Gratis https://t.co/0T0BPdcvjO;2,04941E+18;46141,66308;nagaredno;in;;0;0;0;0;https://x.com/nagaredno/status/2049412079560642899;https://pbs.twimg.com/media/HHD5bIAbIAA9LKQ.jpg;[];0;
417;Dukung Program Makan Bergizi Gratis https://t.co/tyaQrL4qVh;2,04941E+18;46141,66313;nagaredno;in;;0;0;0;0;https://x.com/nagaredno/status/2049412097512214679;https://pbs.twimg.com/media/HHD5cR4bAAA0Exd.jpg;[];0;
418;Dukung Program Makan Bergizi Gratis https://t.co/AkzlXNK83H;2,04941E+18;46141,66318;nagaredno;in;;0;0;0;0;https://x.com/nagaredno/status/2049412118194393122;https://pbs.twimg.com/media/HHD5dfAbYAAN73f.jpg;[];0;
419;"KH Marzuki Mustamar blak-blakan sebut program makan gratis Prabowo itu 'Dzalim' kalau dipaksakan rata ke semua sekolah. Anak elit kok dikasih makan standar rakyat jelata? Jgn sampai anggaran rakyat cuma jadi bahan mencari celah Korupsi.
 #MakanSiangGratis 
((Bekasi, 1 Mei)) https://t.co/zBjgQzRuic";2,04941E+18;46141,66391;YudhaShanny2;in;;0;0;0;1;https://x.com/YudhaShanny2/status/2049412382250893547;https://pbs.twimg.com/ext_tw_video_thumb/2049412301644824576/pu/img/jFEV60cIBjCHbZk3.jpg;[];0;
420;Presiden Prabowo Subianto menegaskan bahwa hingga saat ini banyak negara belajar program Makan Bergizi Gratis (MBG) karena pemerintah Indonesia melalui kebijakan itu mampu melayani lebih dari 60 juta penerima manfaat secara rutin.https://t.co/Om1CsKfGVW;2,04941E+18;46141,66542;ANTARABengkulu;in;;0;0;0;0;https://x.com/ANTARABengkulu/status/2049412926323433613;;[];0;
421;"Gus Mamak tinjau dapur mbg di Malang, pastikan program akan bergizi gratis berjalan sesuai standar ✍️✅

Bekasi Jule Yordania https://t.co/CANXplBpLI";2,04941E+18;46141,66848;tukang_sate1903;in;;0;0;0;4;https://x.com/tukang_sate1903/status/2049414037507854456;https://pbs.twimg.com/ext_tw_video_thumb/2049413987335626753/pu/img/9wq2pWbEA7bDXC_X.jpg;[];0;
422;"Gus Mamak tinjau dapur makan bergizi gratis di Malang ✍️✅

Bekasi Jule Yordania https://t.co/vhenOrE4c9";2,04941E+18;46141,67095;WiwitAntuni;in;;0;0;0;5;https://x.com/WiwitAntuni/status/2049414932345843828;https://pbs.twimg.com/ext_tw_video_thumb/2049414878050549760/pu/img/z-M8zaVmKTsC4cf9.jpg;[];0;
423;"@CNNIndonesia Yang dibutuhkan rakyat itu lapangan kerja , Pendidikan gratis buat anak2nya Pak.
Kalau orang tuanya pada kerja, pasti mereka mampu kasih makan anak2nya, bahkan bisa lebih bergizi drpd yg dikasih anda.";2,04942E+18;46141,67762;MamangReborn;in;;0;0;0;4;https://x.com/MamangReborn/status/2049417347170181365;;['CNNIndonesia'];1;CNNIndonesia
424;"Sidang MK: Pihak Terkait Sebut MBG Konstitusional dan Bagian dari Pendidikan Nasional

Jakarta - Pihak Terkait dalam sidang uji materi Pasal 22 ayat (3) beserta penjelasannya dalam Undang-Undang Nomor 17 Tahun 2025 tentang APBN 2026 menegaskan bahwa Program Makan Bergizi Gratis";2,04942E+18;46141,67933;RadioElshinta;in;;0;0;0;0;https://x.com/RadioElshinta/status/2049417969705644131;;[];0;
425;"Kesehatan masyarakat adalah prioritas utama. Melalui instruksi tegas Presiden Prabowo Subianto, Badan Gizi Nasional kini memperketat pengawasan terhadap seluruh dapur program Makan Bergizi Gratis (MBG).  

#MakanBergiziGratis #BadanGiziNasional #PanganSehat #IndonesiaSehat https://t.co/meSpelXj7C";2,04942E+18;46141,68681;lmillerthriller;in;;0;0;0;0;https://x.com/lmillerthriller/status/2049420677313347758;https://pbs.twimg.com/media/HHEA4haaoAAw_qZ.png;[];0;
426;"Prabowo Subianto menegaskan program Makan Bergizi Gratis (MBG) akan terus dilanjutkan hingga selesai, meski diakui masih ada kekurangan yang akan diperbaiki.

Ia menyebut program tersebut sudah memberikan dampak, terutama bagi petani dan nelayan karena hasil produksi mereka kini https://t.co/u8dbl9ZdCk";2,04942E+18;46141,68931;kumparan;in;;12;35;7;23;https://x.com/kumparan/status/2049421584369377630;https://pbs.twimg.com/amplify_video_thumb/2049421020583591936/img/iKc6pD780jte61Eu.jpg;[];0;
427;Pemerintah terus memperkuat komitmen dalam menjaga kepercayaan publik melalui perbaikan Program Makan Bergizi Gratis. Langkah ini dilakukan untuk memastikan kualitas, akuntabilitas, dan keberlanjutan program tetap terjaga demi peningkatan gizi masyarakat. https://t.co/MyTkog9dKo;2,04942E+18;46141,69538;VokalRakyat;in;;0;0;0;1;https://x.com/VokalRakyat/status/2049423786437755304;https://pbs.twimg.com/media/HHEEDqzaEAASO5H.jpg;[];0;
428;"Dalam kunjungan kerja ke SMA Negeri 1 Cilacap, Presiden @prabowo Subianto menyapa langsung para siswa. Beliau dgn senang hati mencicipi kue hasil usaha siswa sekaligus meninjau pelaksanaan Program Makan Bergizi Gratis (MBG) dan revitalisasi sekolah.

Tak hanya mencicipi, Presiden https://t.co/8nxnOFKoGL";2,04943E+18;46141,70726;kangdede78;in;;0;0;5;12;https://x.com/kangdede78/status/2049428087256015204;https://pbs.twimg.com/amplify_video_thumb/2049428005668413440/img/TCSsK9AW9DJkFzUU.jpg;['prabowo'];1;prabowo
429;Gus Mamak turun langsung meninjau kesiapan dan kebersihan dapur Program Makan Bergizi Gratis (MBG) di Malang. Bukan sekadar meninjau, beliau ingin memastikan bahwa setiap piring yang tersaji mengandung gizi seimbang dan diolah dengan standar higienitas yang tinggi. https://t.co/doy9AYFbOo;2,04943E+18;46141,71144;Arziky28067;in;;0;0;0;1;https://x.com/Arziky28067/status/2049429602569945574;https://pbs.twimg.com/media/HHEJXCzbUAEDr-G.jpg;[];0;
430;Presiden Prabowo Subianto menyampaikan kebermanfaatan program prioritas Makan Bergizi Gratis (MBG) dan Koperasi Desa/Kelurahan Merah Putih (KDKMP) dalam sambutannya di Cilacap, Rabu (29/4/2026). Terkait MBG, ia menjelaskan bahwa banyak negara kini menjadikannya referensi karena https://t.co/t9Pat1L7NN;2,04943E+18;46141,71356;Metro_TV;in;;1;2;2;0;https://x.com/Metro_TV/status/2049430376188358703;https://pbs.twimg.com/media/HHEKD_KbYAAbiU9.jpg;[];0;
431;"@infomitigasi Min,
Peenah denger 'program' yg dia kasih nama 'makan bergizi gratis' ?";2,04943E+18;46141,7258;aysareed;in;;0;0;0;0;https://x.com/aysareed/status/2049434807311257636;;['infomitigasi'];1;infomitigasi
432;Kepala Badan Gizi Nasional (BGN) mendorong perguruan tinggi ikut terlibat dalam pembangunan dapur program Makan Bergizi Gratis (MBG). Kampus dinilai memiliki sumber daya, pengetahuan, dan kapasitas untuk membantu memperluas jangkauan sekaligus meningkatkan kualitas pelaksanaan https://t.co/cPZYGIgmtK;2,04944E+18;46141,73206;wartadewan;in;;0;1;0;0;https://x.com/wartadewan/status/2049437075930583448;https://pbs.twimg.com/amplify_video_thumb/2049437006510587904/img/NbwebBk0t5v6AJjc.jpg;[];0;
433;"Baca di sini: https://t.co/gVN49Sglht

Kepala Badan Gizi Nasional, Dadan Hindayana, menyatakan program studi gizi kini sangat diminati seiring besarnya kebutuhan tenaga ahli untuk program Makan Bergizi Gratis (MBG). Setiap unit Satuan Pelayanan Pemenuhan Gizi wajib memiliki https://t.co/Nfe0oOrr1A";2,04944E+18;46141,74368;kompascom;in;;3;3;0;1;https://x.com/kompascom/status/2049441288747876485;https://pbs.twimg.com/media/HHETvXRaQAItW2B.jpg;[];0;
434;"program makan bergizi gratis terbukti membuka banyak lapangan kerja baru bagi para ahli gizi di seluruh pelosok indonesia demi menjamin kualitas asupan anak bangsa #LanjutkanMBG

#FrierenWithTOMORO #JoongxViktorandRolfFragrances PHUWIN TOMMYHILFIGER MY https://t.co/a1T7sI7W8a";2,04944E+18;46141,75248;venusdocxx;in;;0;2;2;4;https://x.com/venusdocxx/status/2049444475974660199;https://pbs.twimg.com/media/HHEW4kwa0AARhK6.jpg;[];0;
435;"@kompascom ""anggaran Program Makan Bergizi Gratis (MBG) berpotensi menjadi beban bagi generasi yang menikmatinya saat ini di masa depan, terutama jika pendanaannya bersumber dari utang negara yang menumpuk."" mereka yang suka adalah mereka yg bodoh, yg tidak paham beban mereka di masa depan";2,04945E+18;46141,75571;Hyuga_2018;in;;0;1;0;1;https://x.com/Hyuga_2018/status/2049445643975024914;;['kompascom'];1;kompascom
436;Presiden Prabowo Subianto menegaskan bahwa hingga saat ini banyak negara belajar program Makan Bergizi Gratis.;2,04945E+18;46141,75791;zahrudin194245;in;;0;1;0;0;https://x.com/zahrudin194245/status/2049446443245613253;;[];0;
437;"Konstitusi kita unik: 20% APBN wajib untuk pendidikan. Tapi kenapa sekarang mau ""dirampok"" buat program Makan Bergizi Gratis? 
Para ahli hukum sudah bersuara di MK: Ini inkonstitusional! Jangan sampai dana masa depan anak bangsa dipangkas demi kepentingan pragmatis. 
#łatwogang https://t.co/hxV1vuUegy";2,04945E+18;46141,76112;YudhaShanny2;in;;0;0;0;1;https://x.com/YudhaShanny2/status/2049447608050135053;https://pbs.twimg.com/ext_tw_video_thumb/2049447526043103232/pu/img/lHoh1ulgUD5UdKm0.jpg;[];0;
438;"[POST-VERZET]

Program Makan Bergizi Gratis seharusnya melindungi hak gizi anak-anak Indonesia. Namun kasus keracunan massal menunjukkan lemahnya pengawasan dan regulasi. Di era Prabowo Subianto, negara wajib memastikan makanan yang aman, pengawasan yang ketat, dan sanksi tegas https://t.co/T5XEWCOW1Z";2,04945E+18;46141,78067;LPMJustissica;in;;0;1;0;0;https://x.com/LPMJustissica/status/2049454694645567648;https://pbs.twimg.com/media/HHEgJpKaoAAyLme.jpg;[];0;
439;"Insentif SPPG Rp6 juta per hari dukung operasional dapur dan standar gizi demi sajian Makan Bergizi Gratis berkualitas setiap hari bagi anak-anak. #LanjutkanMBG 

KRL Commuter Line Diana Pungky Jule Bekasi #SunlightIsYourSpotlight #FrierenWithTOMORO Yordania Yaman https://t.co/APrHPUwyId";2,04946E+18;46141,78175;soofivyn;in;;0;0;0;0;https://x.com/soofivyn/status/2049455081691717670;https://pbs.twimg.com/media/HHEgh7CagAAhSl7.jpg;[];0;
